IDOrder,IDrestaurant,IDclient,date,heure,modepaiement,remise,IDcaissier,etatpaiement
C7330,R2,1,2024-01-06,17:13:00,Card,0,1,0
C7331,R2,1,2024-01-06,21:57:00,Card,0,1,1
C7332,R2,1,2024-01-06,21:25:00,Cash,0,2,0
C7333,R2,1,2024-01-06,18:10:00,Cash,0,2,1
C7334,R2,1,2024-01-06,21:57:00,Card,0,3,1
C7335,R2,1,2024-01-06,21:07:00,Cash,30,1,1
C7336,R2,1,2024-01-06,16:13:00,Card,40,3,1
C7337,R2,1,2024-01-06,13:11:00,Cash,0,3,0
C7338,R2,1,2024-01-06,10:24:00,Cash,40,2,1
C7339,R2,1,2024-01-06,19:18:00,Card,0,1,0
C7340,R2,1,2024-01-06,22:05:00,Cash,0,1,1
C7341,R2,1,2024-01-06,18:41:00,Cash,20,2,0
C7342,R2,1,2024-01-06,17:57:00,Cash,10,3,0
C7343,R2,1,2024-01-06,12:17:00,Cash,0,1,1
C7344,R2,1,2024-01-06,17:39:00,Cash,0,1,1
C7345,R2,1,2024-01-06,16:56:00,Card,10,3,1
C7346,R2,1,2024-01-06,18:52:00,,30,2,1
C7347,R2,1,2024-01-06,16:03:00,Cash,10,3,0
C7348,R2,1,2024-01-06,14:06:00,Card,0,2,0
C7349,R2,1,2024-01-06,10:28:00,Card,0,2,0
C7350,R2,1,2024-01-06,17:42:00,Cash,0,2,0
C7351,R2,1,2024-01-06,16:47:00,Cash,0,1,1
C7352,R2,1,2024-01-06,16:54:00,Card,10,2,1
C7353,R2,1,2024-01-06,14:36:00,Card,0,1,0
C7354,R2,1,2024-01-06,17:54:00,Cash,0,1,0
C7355,R2,1,2024-01-06,23:51:00,Cash,0,1,0
C7356,R2,1,2024-01-06,17:51:00,Card,20,2,1
C7357,R2,1,2024-01-06,14:31:00,Cash,0,2,1
C7358,R2,1,2024-01-06,10:34:00,Cash,30,2,1
C7359,R2,1,2024-01-06,16:45:00,Card,0,3,1
C7360,R2,1,2024-01-06,13:42:00,Cash,10,2,1
C7361,R2,1,2024-01-06,23:59:00,Card,0,1,0
C7362,R2,1,2024-01-06,20:21:00,Cash,10,2,1
C7363,R2,1,2024-01-06,19:53:00,Card,0,2,0
C7364,R2,1,2024-01-06,22:46:00,Card,10,2,1
C7365,R2,1,2024-01-06,21:07:00,,0,1,0
C7366,R2,1,2024-01-06,12:56:00,Cash,30,3,0
C7367,R2,1,2024-01-06,13:04:00,Card,0,2,0
C7368,R2,1,2024-01-06,15:42:00,Cash,0,2,1
C7369,R2,1,2024-01-06,23:56:00,Card,30,3,0
C7370,R2,1,2024-01-06,20:02:00,Card,30,1,0
C7371,R2,1,2024-01-06,21:06:00,Cash,999,3,0
C7372,R2,1,2024-01-06,23:03:00,Cash,20,3,1
C7373,R2,1,2024-01-06,21:51:00,,40,3,1
C7374,R2,1,2024-01-06,18:24:00,Cash,0,2,1
C7375,R2,1,2024-01-06,11:32:00,Cash,10,2,0
C7376,R2,1,2024-01-06,13:47:00,Cash,40,3,0
C7377,R2,1,2024-01-06,13:10:00,Cash,0,1,0
C7378,R2,1,2024-01-06,20:19:00,Card,20,1,0
C7379,R2,1,2024-01-06,18:01:00,Cash,0,1,1
C7380,R2,1,2024-01-06,23:43:00,Cash,40,3,0
C7381,R2,1,2024-01-06,11:16:00,Card,0,1,0
C7382,R2,1,2024-01-06,14:58:00,Card,0,2,0
C7383,R2,1,2024-01-06,13:54:00,Cash,20,1,0
C7384,R2,1,2024-01-06,22:58:00,Cash,40,2,0
C7385,R2,1,2024-01-06,23:08:00,Cash,0,1,1
C7386,R2,1,2024-01-06,12:55:00,Cash,10,3,1
C7387,R2,1,2024-01-06,18:08:00,Card,0,3,1
C7388,R2,1,2024-01-06,16:00:00,Cash,40,3,0
C7389,R2,1,2024-01-06,15:25:00,Cash,10,3,1
C7390,R2,1,2024-01-06,21:44:00,Cash,0,2,0
C7391,R2,1,2024-01-06,13:06:00,Cash,20,3,1
C7392,R2,1,2024-01-06,16:54:00,Cash,10,1,1
C7393,R2,1,2024-01-06,19:45:00,Cash,10,1,0
C7394,R2,1,2024-01-06,13:58:00,Card,0,3,0
C7395,R2,1,2024-01-06,11:56:00,Cash,10,1,1
C7396,R2,1,2024-01-06,17:53:00,Cash,0,1,1
C7397,R2,1,2024-01-06,23:34:00,Card,0,3,0
C7398,R2,1,2024-01-06,18:40:00,Card,0,3,1
C7399,R2,1,2024-01-06,20:13:00,Card,10,2,0
C7400,R2,1,2024-01-06,10:36:00,Cash,0,1,0
C7401,R2,1,2024-01-06,20:27:00,Card,0,3,1
C7402,R2,1,2024-01-06,10:59:00,Card,40,2,1
C7403,R2,1,2024-01-06,23:32:00,Card,999,3,1
C7404,R2,1,2024-01-06,17:13:00,Card,40,2,0
C7405,R2,1,2024-01-06,19:57:00,Card,0,3,1
C7406,R2,1,2024-01-06,12:21:00,Card,0,3,0
C7407,R2,1,2024-01-06,15:07:00,Card,20,2,0
C7408,R2,1,2024-01-06,12:24:00,Card,999,3,1
C7409,R2,1,2024-01-06,21:53:00,Cash,40,3,0
C7410,R2,1,2024-01-06,15:37:00,Card,0,2,1
C7411,R2,1,2024-01-06,17:20:00,Cash,0,2,0
C7412,R2,1,2024-01-06,12:38:00,Card,10,2,0
C7413,R2,1,2024-01-06,20:54:00,Cash,0,2,1
C7414,R2,1,2024-01-06,15:40:00,Card,20,3,1
C7415,R2,1,2024-01-06,22:28:00,Card,30,1,0
C7416,R2,1,2024-01-06,23:07:00,Cash,40,3,0
C7417,R2,1,2024-01-06,20:40:00,Cash,10,1,1
C7418,R2,1,2024-01-06,11:32:00,,40,3,0
C7419,R2,1,2024-01-06,13:04:00,Cash,0,2,1
C7420,R2,1,2024-01-06,16:28:00,Card,0,3,0
C7421,R2,1,2024-01-06,15:14:00,Cash,999,3,1
C7422,R2,1,2024-01-06,15:06:00,Cash,0,1,0
C7423,R2,1,2024-01-06,21:09:00,Cash,30,1,0
C7424,R2,1,2024-01-06,19:03:00,Card,0,2,1
C7425,R2,1,2024-01-06,12:56:00,Cash,0,2,1
C7426,R2,1,2024-01-06,23:56:00,Card,0,3,0
C7427,R2,1,2024-01-06,14:57:00,Cash,0,2,1
C7428,R2,1,2024-01-06,21:42:00,Card,10,1,0
C7429,R2,1,2024-01-06,22:19:00,Cash,20,2,1
C7430,R2,1,2024-01-06,18:19:00,Card,0,1,0
C7431,R2,1,2024-01-07,12:22:00,Card,40,3,1
C7432,R2,1,2024-01-07,10:43:00,Card,0,2,0
C7433,R2,1,2024-01-07,19:59:00,Cash,999,1,1
C7434,R2,1,2024-01-07,20:49:00,Card,0,1,1
C7435,R2,1,2024-01-07,20:52:00,Cash,0,3,0
C7436,R2,1,2024-01-07,22:56:00,Cash,10,2,1
C7437,R2,1,2024-01-07,22:37:00,Card,0,2,0
C7438,R2,1,2024-01-07,23:30:00,Cash,10,2,0
C7439,R2,1,2024-01-07,19:01:00,Card,0,3,1
C7440,R2,1,2024-01-07,12:27:00,Card,0,2,0
C7441,R2,1,2024-01-07,16:06:00,Cash,10,1,0
C7442,R2,1,2024-01-07,15:31:00,,10,1,0
C7443,R2,1,2024-01-07,12:48:00,Cash,20,2,0
C7444,R2,1,2024-01-07,22:39:00,Card,20,3,0
C7445,R2,1,2024-01-07,11:35:00,Cash,40,3,1
C7446,R2,1,2024-01-07,19:38:00,Card,10,3,0
C7447,R2,1,2024-01-07,14:51:00,Card,0,2,1
C7448,R2,1,2024-01-07,16:43:00,Cash,30,3,1
C7449,R2,1,2024-01-07,10:24:00,Card,10,3,0
C7450,R2,1,2024-01-07,19:22:00,Cash,0,2,1
C7451,R2,1,2024-01-07,18:34:00,Card,40,3,0
C7452,R2,1,2024-01-07,12:30:00,Card,0,2,0
C7453,R2,1,2024-01-07,22:02:00,Card,0,3,1
C7454,R2,1,2024-01-07,15:36:00,Card,0,2,1
C7455,R2,1,2024-01-07,13:08:00,Card,0,3,1
C7456,R2,1,2024-01-07,14:50:00,Card,999,2,0
C7457,R2,1,2024-01-07,19:50:00,Card,20,3,1
C7458,R2,1,2024-01-07,12:14:00,Cash,0,2,1
C7459,R2,1,2024-01-07,22:39:00,Card,0,2,1
C7460,R2,1,2024-01-07,10:35:00,Cash,0,1,1
C7461,R2,1,2024-01-07,18:13:00,Card,10,2,1
C7462,R2,1,2024-01-07,16:26:00,Cash,10,3,1
C7463,R2,1,2024-01-07,13:49:00,Cash,0,1,0
C7464,R2,1,2024-01-07,13:50:00,Card,0,1,1
C7465,R2,1,2024-01-07,12:00:00,Card,0,3,1
C7466,R2,1,2024-01-08,18:30:00,Cash,10,1,0
C7467,R2,1,2024-01-08,19:14:00,Card,30,2,1
C7468,R2,1,2024-01-08,19:00:00,Cash,20,3,0
C7469,R2,1,2024-01-08,15:47:00,Cash,30,1,1
C7470,R2,1,2024-01-08,17:20:00,Cash,10,3,1
C7471,R2,1,2024-01-08,15:09:00,Cash,30,3,1
C7472,R2,1,2024-01-08,23:30:00,Cash,0,1,1
C7473,R2,1,2024-01-08,22:11:00,Card,40,2,0
C7474,R2,1,2024-01-08,15:28:00,Cash,0,3,0
C7475,R2,1,2024-01-08,18:52:00,Cash,0,1,1
C7476,R2,1,2024-01-08,17:21:00,Card,40,1,1
C7477,R2,1,2024-01-08,21:46:00,Card,10,3,0
C7478,R2,1,2024-01-08,22:55:00,Cash,20,3,0
C7479,R2,1,2024-01-08,20:46:00,Cash,20,1,0
C7480,R2,1,2024-01-08,13:00:00,Cash,0,3,0
C7481,R2,1,2024-01-08,14:41:00,Card,0,1,0
C7482,R2,1,2024-01-08,19:09:00,Cash,20,3,1
C7483,R2,1,2024-01-08,10:00:00,Card,20,3,0
C7484,R2,1,2024-01-08,12:54:00,Card,0,1,0
C7485,R2,1,2024-01-08,16:45:00,Cash,10,3,1
C7486,R2,1,2024-01-08,17:22:00,Card,0,2,0
C7487,R2,1,2024-01-08,11:58:00,Cash,10,2,0
C7488,R2,1,2024-01-08,17:58:00,Cash,30,1,1
C7489,R2,1,2024-01-08,19:38:00,Card,0,1,1
C7490,R2,1,2024-01-08,13:29:00,Card,0,2,0
C7491,R2,1,2024-01-08,12:28:00,Cash,999,2,1
C7492,R2,1,2024-01-08,23:19:00,Card,30,3,1
C7493,R2,1,2024-01-08,13:50:00,Cash,0,2,1
C7494,R2,1,2024-01-08,18:39:00,Card,40,3,1
C7495,R2,1,2024-01-08,20:15:00,Cash,30,3,0
C7496,R2,1,2024-01-08,16:02:00,Cash,0,2,0
C7497,R2,1,2024-01-08,11:07:00,Cash,0,1,1
C7498,R2,1,2024-01-08,17:50:00,Card,0,3,0
C7499,R2,1,2024-01-08,12:18:00,Card,0,1,1
C7500,R2,1,2024-01-08,23:29:00,Cash,30,1,1
C7501,R2,1,2024-01-09,23:39:00,Cash,0,1,1
C7502,R2,1,2024-01-09,10:47:00,Card,0,1,0
C7503,R2,1,2024-01-09,10:54:00,Card,0,2,1
C7504,R2,1,2024-01-09,21:32:00,Cash,0,1,0
C7505,R2,1,2024-01-09,12:39:00,Cash,0,3,0
C7506,R2,1,2024-01-09,19:26:00,Cash,0,2,0
C7507,R2,1,2024-01-09,10:58:00,Card,0,1,0
C7508,R2,1,2024-01-09,17:55:00,Card,0,2,1
C7509,R2,1,2024-01-09,11:23:00,Cash,0,1,0
C7510,R2,1,2024-01-09,14:21:00,Card,0,1,0
C7511,R2,1,2024-01-09,15:06:00,Card,10,3,0
C7512,R2,1,2024-01-09,10:11:00,Card,20,2,0
C7513,R2,1,2024-01-09,19:21:00,Card,0,2,0
C7514,R2,1,2024-01-09,15:16:00,Cash,0,2,1
C7515,R2,1,2024-01-09,14:18:00,Card,0,1,0
C7516,R2,1,2024-01-09,10:53:00,Card,30,3,1
C7517,R2,1,2024-01-09,14:24:00,Cash,0,3,1
C7518,R2,1,2024-01-09,19:24:00,Card,20,1,1
C7519,R2,1,2024-01-09,13:50:00,Cash,0,2,0
C7520,R2,1,2024-01-09,20:22:00,Cash,0,1,1
C7521,R2,1,2024-01-09,11:31:00,Cash,0,1,1
C7522,R2,1,2024-01-09,22:22:00,Cash,999,2,1
C7523,R2,1,2024-01-09,12:02:00,Cash,0,3,1
C7524,R2,1,2024-01-09,21:31:00,Card,0,3,0
C7525,R2,1,2024-01-09,10:23:00,Card,0,2,1
C7526,R2,1,2024-01-09,11:42:00,Card,10,1,0
C7527,R2,1,2024-01-09,10:45:00,Card,0,3,0
C7528,R2,1,2024-01-09,21:52:00,Card,0,2,1
C7529,R2,1,2024-01-09,15:46:00,Cash,40,1,1
C7530,R2,1,2024-01-09,11:47:00,Card,0,2,0
C7531,R2,1,2024-01-09,22:48:00,Cash,10,1,1
C7532,R2,1,2024-01-09,15:16:00,Card,999,1,1
C7533,R2,1,2024-01-09,23:53:00,Cash,0,2,1
C7534,R2,1,2024-01-09,10:38:00,Card,0,1,1
C7535,R2,1,2024-01-09,11:30:00,Cash,0,2,1
C7536,R2,1,2024-01-10,19:55:00,Card,999,2,0
C7537,R2,1,2024-01-10,11:29:00,Card,0,2,0
C7538,R2,1,2024-01-10,10:48:00,Cash,20,3,0
C7539,R2,1,2024-01-10,13:25:00,Cash,0,3,1
C7540,R2,1,2024-01-10,14:22:00,Cash,0,1,1
C7541,R2,1,2024-01-10,22:32:00,Cash,30,2,0
C7542,R2,1,2024-01-10,11:34:00,Cash,10,2,1
C7543,R2,1,2024-01-10,10:15:00,Cash,0,1,1
C7544,R2,1,2024-01-10,20:26:00,Cash,0,1,1
C7545,R2,1,2024-01-10,22:52:00,Cash,10,2,1
C7546,R2,1,2024-01-10,15:18:00,Cash,0,3,1
C7547,R2,1,2024-01-10,12:13:00,,0,3,1
C7548,R2,1,2024-01-10,10:34:00,Cash,20,3,0
C7549,R2,1,2024-01-10,12:54:00,Cash,10,1,1
C7550,R2,1,2024-01-10,21:58:00,Cash,999,1,0
C7551,R2,1,2024-01-10,15:55:00,Card,20,3,0
C7552,R2,1,2024-01-10,13:39:00,Cash,0,1,0
C7553,R2,1,2024-01-10,19:00:00,Cash,0,3,1
C7554,R2,1,2024-01-10,21:18:00,Cash,40,3,1
C7555,R2,1,2024-01-10,11:41:00,Cash,0,2,0
C7556,R2,1,2024-01-10,21:13:00,Card,0,2,1
C7557,R2,1,2024-01-10,17:16:00,Card,0,2,0
C7558,R2,1,2024-01-10,23:53:00,Cash,10,1,1
C7559,R2,1,2024-01-10,23:08:00,,40,1,0
C7560,R2,1,2024-01-10,17:01:00,Card,0,2,0
C7561,R2,1,2024-01-10,10:34:00,Cash,0,3,1
C7562,R2,1,2024-01-10,18:49:00,Card,0,2,1
C7563,R2,1,2024-01-10,20:02:00,Cash,20,1,0
C7564,R2,1,2024-01-10,16:23:00,Card,20,3,0
C7565,R2,1,2024-01-10,12:42:00,Cash,10,2,1
C7566,R2,1,2024-01-10,20:01:00,Cash,0,3,0
C7567,R2,1,2024-01-10,23:30:00,Card,0,3,0
C7568,R2,1,2024-01-10,17:24:00,Card,0,2,0
C7569,R2,1,2024-01-10,11:20:00,Card,0,3,0
C7570,R2,1,2024-01-10,19:01:00,Cash,30,1,1
C7571,R2,1,2024-01-11,13:20:00,Card,0,3,0
C7572,R2,1,2024-01-11,13:51:00,Card,0,3,0
C7573,R2,1,2024-01-11,17:48:00,Card,40,3,0
C7574,R2,1,2024-01-11,23:33:00,Card,0,1,0
C7575,R2,1,2024-01-11,15:36:00,Cash,0,1,1
C7576,R2,1,2024-01-11,12:35:00,Card,40,3,0
C7577,R2,1,2024-01-11,21:55:00,Card,0,1,1
C7578,R2,1,2024-01-11,21:25:00,Card,0,1,1
C7579,R2,1,2024-01-11,21:08:00,Cash,0,2,0
C7580,R2,1,2024-01-11,14:35:00,Cash,0,1,1
C7581,R2,1,2024-01-11,14:32:00,Cash,20,3,0
C7582,R2,1,2024-01-11,23:16:00,Cash,0,3,1
C7583,R2,1,2024-01-11,23:23:00,Cash,30,2,0
C7584,R2,1,2024-01-11,23:38:00,Card,30,3,1
C7585,R2,1,2024-01-11,18:05:00,Cash,0,1,1
C7586,R2,1,2024-01-11,11:10:00,Cash,0,2,0
C7587,R2,1,2024-01-11,12:41:00,Card,30,1,0
C7588,R2,1,2024-01-11,16:58:00,Card,20,2,1
C7589,R2,1,2024-01-11,21:11:00,Cash,0,2,1
C7590,R2,1,2024-01-11,15:09:00,Card,40,2,1
C7591,R2,1,2024-01-11,12:30:00,Cash,0,1,1
C7592,R2,1,2024-01-11,11:17:00,Card,10,3,0
C7593,R2,1,2024-01-11,10:23:00,Card,0,1,1
C7594,R2,1,2024-01-11,22:15:00,Card,0,3,0
C7595,R2,1,2024-01-11,14:24:00,Cash,0,1,0
C7596,R2,1,2024-01-11,18:51:00,Cash,40,2,1
C7597,R2,1,2024-01-11,20:35:00,Card,0,2,0
C7598,R2,1,2024-01-11,10:15:00,Cash,30,3,0
C7599,R2,1,2024-01-11,14:59:00,Cash,0,1,0
C7600,R2,1,2024-01-11,17:41:00,Cash,0,3,1
C7601,R2,1,2024-01-11,23:51:00,Cash,0,1,1
C7602,R2,1,2024-01-11,16:36:00,Cash,0,1,1
C7603,R2,1,2024-01-11,11:49:00,Card,0,2,0
C7604,R2,1,2024-01-11,21:01:00,Card,40,3,0
C7605,R2,1,2024-01-11,19:53:00,Cash,0,3,0
C7606,R2,1,2024-01-12,20:09:00,Card,20,3,1
C7607,R2,1,2024-01-12,20:56:00,Card,30,2,1
C7608,R2,1,2024-01-12,20:39:00,Cash,30,1,0
C7609,R2,1,2024-01-12,20:59:00,Cash,10,1,0
C7610,R2,1,2024-01-12,14:39:00,Card,0,3,1
C7611,R2,1,2024-01-12,16:50:00,Cash,0,3,1
C7612,R2,1,2024-01-12,11:34:00,Card,0,1,1
C7613,R2,1,2024-01-12,11:11:00,Card,40,3,1
C7614,R2,1,2024-01-12,18:49:00,Cash,10,3,0
C7615,R2,1,2024-01-12,13:29:00,Card,30,1,0
C7616,R2,1,2024-01-12,10:45:00,Card,0,2,1
C7617,R2,1,2024-01-12,10:07:00,Cash,20,2,0
C7618,R2,1,2024-01-12,12:36:00,Card,0,1,1
C7619,R2,1,2024-01-12,18:29:00,Cash,20,2,0
C7620,R2,1,2024-01-12,13:08:00,Cash,0,2,1
C7621,R2,1,2024-01-12,14:23:00,Cash,40,2,1
C7622,R2,1,2024-01-12,13:05:00,Card,0,1,0
C7623,R2,1,2024-01-12,15:45:00,Card,0,1,0
C7624,R2,1,2024-01-12,12:30:00,Cash,0,2,1
C7625,R2,1,2024-01-12,23:04:00,Cash,30,2,1
C7626,R2,1,2024-01-12,18:06:00,Card,0,2,0
C7627,R2,1,2024-01-12,12:58:00,Cash,0,3,1
C7628,R2,1,2024-01-12,23:07:00,Card,20,1,0
C7629,R2,1,2024-01-12,10:17:00,Cash,20,3,0
C7630,R2,1,2024-01-12,17:00:00,Card,0,1,0
C7631,R2,1,2024-01-12,16:01:00,Cash,10,1,1
C7632,R2,1,2024-01-12,19:55:00,Card,0,3,1
C7633,R2,1,2024-01-12,12:27:00,Card,0,1,1
C7634,R2,1,2024-01-12,21:46:00,Cash,0,3,1
C7635,R2,1,2024-01-12,15:05:00,Card,10,3,1
C7636,R2,1,2024-01-12,13:20:00,Card,0,2,1
C7637,R2,1,2024-01-12,10:08:00,Cash,10,3,0
C7638,R2,1,2024-01-12,22:39:00,Card,20,3,1
C7639,R2,1,2024-01-12,12:00:00,Cash,30,3,1
C7640,R2,1,2024-01-12,10:12:00,Cash,40,1,0
C7641,R2,1,2024-01-12,21:43:00,Cash,10,2,1
C7642,R2,1,2024-01-12,10:55:00,Cash,0,3,0
C7643,R2,1,2024-01-12,15:42:00,Card,0,2,0
C7644,R2,1,2024-01-12,17:43:00,Cash,10,2,1
C7645,R2,1,2024-01-12,20:14:00,Cash,40,3,0
C7646,R2,1,2024-01-12,17:29:00,Cash,0,2,0
C7647,R2,1,2024-01-12,11:33:00,Card,0,3,0
C7648,R2,1,2024-01-12,13:59:00,Card,10,3,1
C7649,R2,1,2024-01-12,16:10:00,Cash,20,2,1
C7650,R2,1,2024-01-12,15:00:00,Cash,30,3,1
C7651,R2,1,2024-01-12,22:56:00,Card,10,3,0
C7652,R2,1,2024-01-12,22:52:00,Card,10,1,0
C7653,R2,1,2024-01-12,16:56:00,Card,20,3,1
C7654,R2,1,2024-01-12,23:23:00,Card,0,2,0
C7655,R2,1,2024-01-12,22:19:00,Card,20,2,0
C7656,R2,1,2024-01-12,17:42:00,Card,0,2,0
C7657,R2,1,2024-01-12,17:35:00,Cash,20,2,0
C7658,R2,1,2024-01-12,19:22:00,Card,0,1,1
C7659,R2,1,2024-01-12,10:15:00,Cash,0,2,1
C7660,R2,1,2024-01-12,21:00:00,,0,3,1
C7661,R2,1,2024-01-12,16:28:00,Card,20,2,0
C7662,R2,1,2024-01-12,17:22:00,Card,0,3,0
C7663,R2,1,2024-01-12,12:05:00,Cash,30,1,1
C7664,R2,1,2024-01-12,13:26:00,Cash,0,2,0
C7665,R2,1,2024-01-12,23:16:00,,10,3,1
C7666,R2,1,2024-01-12,10:22:00,Card,0,2,1
C7667,R2,1,2024-01-12,19:02:00,Card,999,1,1
C7668,R2,1,2024-01-12,17:03:00,Card,20,1,1
C7669,R2,1,2024-01-12,12:29:00,Cash,20,2,0
C7670,R2,1,2024-01-12,21:26:00,Cash,0,2,1
C7671,R2,1,2024-01-13,10:02:00,Card,0,2,1
C7672,R2,1,2024-01-13,16:41:00,Card,0,3,1
C7673,R2,1,2024-01-13,10:19:00,Cash,0,1,0
C7674,R2,1,2024-01-13,15:50:00,Card,10,1,0
C7675,R2,1,2024-01-13,14:25:00,Cash,10,3,1
C7676,R2,1,2024-01-13,21:37:00,Card,30,2,1
C7677,R2,1,2024-01-13,23:48:00,Card,40,3,1
C7678,R2,1,2024-01-13,17:29:00,Card,40,3,0
C7679,R2,1,2024-01-13,23:03:00,Cash,0,3,1
C7680,R2,1,2024-01-13,14:17:00,Card,40,2,1
C7681,R2,1,2024-01-13,23:05:00,,40,1,0
C7682,R2,1,2024-01-13,14:24:00,Card,10,3,1
C7683,R2,1,2024-01-13,22:52:00,Cash,10,3,0
C7684,R2,1,2024-01-13,10:42:00,Cash,40,2,0
C7685,R2,1,2024-01-13,21:44:00,Cash,0,2,1
C7686,R2,1,2024-01-13,18:48:00,Card,30,1,0
C7687,R2,1,2024-01-13,20:33:00,Card,30,2,1
C7688,R2,1,2024-01-13,22:53:00,Card,10,2,0
C7689,R2,1,2024-01-13,23:34:00,Card,30,2,0
C7690,R2,1,2024-01-13,18:09:00,Card,40,1,0
C7691,R2,1,2024-01-13,21:50:00,Cash,0,3,0
C7692,R2,1,2024-01-13,20:53:00,Card,30,1,1
C7693,R2,1,2024-01-13,15:22:00,Card,0,1,1
C7694,R2,1,2024-01-13,20:51:00,Card,10,3,0
C7695,R2,1,2024-01-13,14:24:00,Card,0,2,1
C7696,R2,1,2024-01-13,10:35:00,Cash,10,1,0
C7697,R2,1,2024-01-13,11:44:00,Cash,30,1,0
C7698,R2,1,2024-01-13,17:56:00,Card,0,2,1
C7699,R2,1,2024-01-13,19:01:00,Card,10,2,1
C7700,R2,1,2024-01-13,17:01:00,Cash,10,1,0
C7701,R2,1,2024-01-13,12:33:00,Cash,40,1,0
C7702,R2,1,2024-01-13,11:01:00,Cash,0,3,0
C7703,R2,1,2024-01-13,21:35:00,Card,0,2,1
C7704,R2,1,2024-01-13,18:08:00,Card,40,2,0
C7705,R2,1,2024-01-13,14:42:00,Cash,0,2,0
C7706,R2,1,2024-01-13,15:04:00,Cash,20,3,0
C7707,R2,1,2024-01-13,12:12:00,Cash,10,3,0
C7708,R2,1,2024-01-13,20:36:00,Cash,20,1,0
C7709,R2,1,2024-01-13,12:58:00,Cash,30,3,0
C7710,R2,1,2024-01-13,20:44:00,Card,0,2,0
C7711,R2,1,2024-01-13,15:34:00,Cash,0,3,1
C7712,R2,1,2024-01-13,10:20:00,Cash,0,2,1
C7713,R2,1,2024-01-13,15:31:00,Cash,40,2,0
C7714,R2,1,2024-01-13,12:22:00,Cash,0,2,0
C7715,R2,1,2024-01-13,10:34:00,Cash,10,1,1
C7716,R2,1,2024-01-13,18:34:00,Cash,0,1,0
C7717,R2,1,2024-01-13,15:46:00,Card,10,3,1
C7718,R2,1,2024-01-13,13:23:00,Cash,0,1,1
C7719,R2,1,2024-01-13,23:40:00,Card,0,3,0
C7720,R2,1,2024-01-13,22:04:00,Card,20,2,0
C7721,R2,1,2024-01-13,18:54:00,Cash,20,1,1
C7722,R2,1,2024-01-13,19:49:00,Card,10,3,1
C7723,R2,1,2024-01-13,16:47:00,Card,0,2,1
C7724,R2,1,2024-01-13,20:20:00,Cash,10,1,0
C7725,R2,1,2024-01-13,14:49:00,Card,0,1,1
C7726,R2,1,2024-01-13,13:31:00,Card,0,3,1
C7727,R2,1,2024-01-13,12:47:00,Card,10,3,1
C7728,R2,1,2024-01-13,16:18:00,Card,0,1,0
C7729,R2,1,2024-01-13,14:05:00,Cash,40,2,1
C7730,R2,1,2024-01-13,22:08:00,Card,0,1,1
C7731,R2,1,2024-01-13,15:37:00,Cash,20,3,1
C7732,R2,1,2024-01-13,23:56:00,Card,10,3,1
C7733,R2,1,2024-01-13,19:49:00,Card,40,1,0
C7734,R2,1,2024-01-13,23:00:00,Cash,0,2,0
C7735,R2,1,2024-01-13,16:36:00,Cash,10,1,0
C7736,R2,1,2024-01-13,15:52:00,Cash,40,3,0
C7737,R2,1,2024-01-13,11:33:00,Cash,20,1,1
C7738,R2,1,2024-01-13,14:00:00,Card,30,2,1
C7739,R2,1,2024-01-13,22:30:00,Card,10,2,0
C7740,R2,1,2024-01-13,23:56:00,Cash,0,2,0
C7741,R2,1,2024-01-13,19:11:00,Card,0,2,1
C7742,R2,1,2024-01-13,15:13:00,Cash,40,1,0
C7743,R2,1,2024-01-13,22:53:00,Card,30,3,1
C7744,R2,1,2024-01-13,11:24:00,Card,10,1,0
C7745,R2,1,2024-01-13,15:30:00,Card,10,1,1
C7746,R2,1,2024-01-13,23:19:00,Cash,40,2,1
C7747,R2,1,2024-01-13,15:06:00,,10,1,0
C7748,R2,1,2024-01-13,15:12:00,Card,0,2,1
C7749,R2,1,2024-01-13,19:24:00,,0,1,0
C7750,R2,1,2024-01-13,18:09:00,Card,0,3,1
C7751,R2,1,2024-01-13,10:43:00,Card,10,2,1
C7752,R2,1,2024-01-13,14:07:00,Cash,30,2,0
C7753,R2,1,2024-01-13,14:39:00,Cash,0,2,0
C7754,R2,1,2024-01-13,13:17:00,,0,3,0
C7755,R2,1,2024-01-13,14:21:00,Card,0,1,0
C7756,R2,1,2024-01-13,19:36:00,Cash,40,1,0
C7757,R2,1,2024-01-13,14:30:00,Card,20,2,0
C7758,R2,1,2024-01-13,23:07:00,Card,10,3,0
C7759,R2,1,2024-01-13,10:37:00,Card,0,2,0
C7760,R2,1,2024-01-13,21:14:00,Card,0,3,1
C7761,R2,1,2024-01-13,16:41:00,Card,0,1,1
C7762,R2,1,2024-01-13,18:41:00,Card,0,3,1
C7763,R2,1,2024-01-13,17:26:00,Card,0,1,0
C7764,R2,1,2024-01-13,20:08:00,Cash,0,2,1
C7765,R2,1,2024-01-13,17:35:00,Cash,40,2,0
C7766,R2,1,2024-01-13,18:15:00,Cash,30,3,0
C7767,R2,1,2024-01-13,18:12:00,Card,999,1,1
C7768,R2,1,2024-01-13,17:21:00,Cash,0,1,0
C7769,R2,1,2024-01-13,20:04:00,,0,2,1
C7770,R2,1,2024-01-13,16:27:00,Card,0,2,0
C7771,R2,1,2024-01-13,23:07:00,Card,0,3,1
C7772,R2,1,2024-01-13,17:29:00,Cash,0,3,1
C7773,R2,1,2024-01-13,13:03:00,Card,10,3,0
